,13,"m",5,"Andriy","Protsenko","UKR"
,13,"m",6,"Erik","Kynard","USA"
,13,"m",7,"Dusty","Jonas","USA"
,13,"m",8,"Mickael","Hanany","FRA"
,13,"m",9,"Guowei","Zhang","CHN"
,13,"m",10,"Daniil","Tsyplakov","RUS"
,13,"m",11,"Wojciech","Theiner","POL"
,13,"m",12,"Naoto","Tobe","JPN"
,13,"m",13,"Yu","Wang","CHN"
,13,"m",14,"Jaroslav","Bába","CZE"
,13,"m",15,"Nick","Ross","USA"
,13,"m",16,"Jerron","Robinson","USA"
,13,"m",17,"Adónios","Mástoras","GRE"
,13,"m",18,"Andrei","Churyla","BLR"
,13,"m",19,"Marco","Fassinotti","ITA"
,13,"m",20,"Aleksey","Dmitrik","RUS"
,14,"m",1,"Renaud","Lavillenie","FRA"
,14,"m",2,"Mark","Hollis","USA"
,14,"m",3,"Piotr","Lisek","POL"
,14,"m",4,"Changrui","Xue","CHN"
,14,"m",5,"Pawel","Wojciechowski","POL"
,14,"m",6,"Robert","Sobera","POL"
,14,"m",7,"Sam","Kendricks","USA"
,14,"m",8,"Michal","Balner","CZE"
,14,"m",9,"Tobias","Scherbarth","GER"
,14,"m",10,"Thiago","Braz da Silva","BRA"
,14,"m",11,"Kévin","Ménaldo","FRA"
,14,"m",12,"Jan","Kudlicka","CZE"
,14,"m",13,"Karsten","Dilla","GER"
,14,"m",14,"Fábio","da Silva","BRA"
,14,"m",15,"Logan","Cunningham","USA"
,14,"m",16,"Daichi","Sawano","JPN"
,14,"m",17,"Steven","Lewis","GBR"
,14,"m",18,"Colton","Ross","USA"
,14,"m",19,"Aleksandr","Gripich","RUS"
,14,"m",20,"Malte","Mohr","GER"
,15,"m",1,"Greg","Rutherford","GBR"
,15,"m",2,"Christian","Reif","GER"
,15,"m",3,"Jinzhe","Li","CHN"
,15,"m",4,"Jeff","Henderson","USA"
,15,"m",5,"Tyron","Stewart","USA"
,15,"m",6,"Salim","Sdiri","FRA"
,15,"m",7,"Zarck","Visser","RSA"
,15,"m",8,"Loúis","Tsátoumas","GRE"
,15,"m",9,"Markus","Rehm","GER"
,15,"m",10,"Luis","Rivera","MEX"
,15,"m",11,"Christopher","Tomlinson","GBR"
,15,"m",12,"Kafétien","Gomis","FRA"
,15,"m",13,"Will","Claye","USA"
,15,"m",14,"Godfrey","Khotso Mokoena","RSA"
,15,"m",15,"Xinglong","Gao","CHN"
,15,"m",16,"Higor","Alves","BRA"
,15,"m",17,"Irving","Saladino","PAN"
,15,"m",18,"Bradley","Pickup","GBR"
,15,"m",19,"Mike","Hartfield","USA"
,15,"m",20,"Tomasz","Jaszczuk","POL"
,16,"m",1,"Pedro","Pablo Pichardo","CUB"
,16,"m",2,"Will","Claye","USA"
